Week,Model,Test_Module,Test_Presentation,N_train,N_test,AUROC,AUPRC,F1,Precision,Recall,Balanced_Acc
8,RandomForest,BBB,2014B,27793,1290,0.7951324330993572,0.7948850637483899,0.648539778449144,0.7488372093023256,0.5719360568383659,0.7116901742238597
8,XGBoost,BBB,2014B,27793,1290,0.8023141893129995,0.8065359485514223,0.67578125,0.7505422993492408,0.6145648312611013,0.7281902560707156
8,LightGBM,BBB,2014B,27793,1290,0.8056857911414826,0.8089539657453969,0.6660098522167488,0.7477876106194691,0.6003552397868561,0.7217732182428092
8,LogisticRegression,FFF,2014B,27722,1361,0.7958402000095159,0.8211248715719405,0.667760459392945,0.794921875,0.5756718528995757,0.7075606970919897
8,RandomForest,FFF,2014B,27722,1361,0.8322681875002702,0.8601501720993846,0.7155664221678891,0.8442307692307692,0.620933521923621,0.7485401554572233
8,XGBoost,FFF,2014B,27722,1361,0.8342243791875912,0.8627384019962703,0.7163461538461539,0.8262476894639557,0.6322489391796322,0.7442590261647397
8,LightGBM,FFF,2014B,27722,1361,0.8466654987910325,0.8711946196630412,0.7317073170731707,0.8604206500956023,0.6364922206506365,0.7624357127718014
8,LogisticRegression,FFF,2013J,26990,2093,0.8063185732194984,0.8180485979160028,0.6757062146892655,0.7746113989637305,0.5991983967935872,0.720147143602273
8,RandomForest,FFF,2013J,26990,2093,0.8343966471756298,0.8468433514946405,0.7269700332963374,0.8146766169154229,0.656312625250501,0.7601197829448852
8,XGBoost,FFF,2013J,26990,2093,0.834303309815979,0.8490285741986794,0.7174151150054765,0.7910628019323671,0.656312625250501,0.7491608788352961
8,LightGBM,FFF,2013J,26990,2093,0.8422552868293665,0.8594613552241088,0.7303182579564489,0.8247162673392182,0.655310621242485,0.7641849909865392
8,LogisticRegression,BBB,2014J,27167,1916,0.693218731852497,0.6568042956453157,0.577331759149941,0.5280777537796977,0.63671875,0.6280283645470384
8,RandomForest,BBB,2014J,27167,1916,0.7259834812354821,0.6758764070498174,0.6139438085327783,0.511265164644714,0.7682291666666666,0.6384699840301975
