Week,Model,Test_Module,Test_Presentation,N_train,N_test,AUROC,AUPRC,F1,Precision,Recall,Balanced_Acc
4,LightGBM,GGG,2014J,31844,749,0.690743612464924,0.6151670188014903,0.5611745513866232,0.5584415584415584,0.5639344262295082,0.628814059961601
6,LogisticRegression,AAA,2013J,32210,383,0.7112367249057896,0.5397451505677533,0.5125628140703518,0.5425531914893617,0.4857142857142857,0.6655190133607399
6,RandomForest,AAA,2013J,32210,383,0.7324768756423433,0.5779681497570912,0.5,0.423841059602649,0.6095238095238096,0.6482870846180199
6,XGBoost,AAA,2013J,32210,383,0.7250770811921892,0.5935177937189845,0.5102880658436214,0.4492753623188406,0.5904761904761905,0.6585474477560809
6,LightGBM,AAA,2013J,32210,383,0.7539910928400138,0.6183905275791536,0.5349794238683128,0.47101449275362317,0.6190476190476191,0.6782288454950325
6,LogisticRegression,AAA,2014J,32228,365,0.7164384528514963,0.6128321098642538,0.507177033492823,0.5463917525773195,0.4732142857142857,0.6496506211180124
6,RandomForest,AAA,2014J,32228,365,0.7007516939582158,0.5952695217958925,0.5375494071146245,0.48226950354609927,0.6071428571428571,0.6593026538678712
6,XGBoost,AAA,2014J,32228,365,0.7112507058159232,0.6319766046821021,0.5375494071146245,0.48226950354609927,0.6071428571428571,0.6593026538678712
6,LightGBM,AAA,2014J,32228,365,0.7238848108413325,0.6432389267511699,0.5615384615384615,0.49324324324324326,0.6517857142857143,0.6776715132693394
6,LogisticRegression,BBB,2013B,30826,1767,0.8135053714545558,0.855004081523458,0.7337078651685394,0.8002450980392157,0.6773858921161826,0.7371985500431473
6,RandomForest,BBB,2013B,30826,1767,0.8268254936105786,0.8750635538708248,0.7566165023352361,0.7570093457943925,0.7562240663900415,0.7324084217379846
6,XGBoost,BBB,2013B,30826,1767,0.8254173922479499,0.8728039283253021,0.7569803516028956,0.7546391752577319,0.7593360995850622,0.7314737783105885
6,LightGBM,BBB,2013B,30826,1767,0.84340104277011,0.8844409329561695,0.7690710949662688,0.7694704049844237,0.7686721991701245,0.746104468202746
6,LogisticRegression,BBB,2013J,30356,2237,0.8414307219268464,0.8764676520663075,0.7559765448804691,0.7965779467680608,0.7193133047210301,0.7598432195246941
6,RandomForest,BBB,2013J,30356,2237,0.8290420216513997,0.866147871643008,0.7530769230769231,0.6822299651567945,0.8403433476394849,0.7074851066555634
6,XGBoost,BBB,2013J,30356,2237,0.8329871564922169,0.8716685203780921,0.7556062333713417,0.6780354706684857,0.8532188841201717,0.7064601883287425
6,LightGBM,BBB,2013J,30356,2237,0.8444734482095958,0.8822946544251005,0.7631874298540965,0.6763925729442971,0.8755364806866953,0.7101563000448402
6,LogisticRegression,BBB,2014B,30980,1613,0.8218675965112199,0.8685391499464743,0.7514450867052023,0.7701421800947867,0.7336343115124153,0.7333921213683122
6,RandomForest,BBB,2014B,30980,1613,0.8400761035952816,0.887321551798613,0.7679413305395495,0.7165200391006843,0.827313769751693,0.7142070912032192
6,XGBoost,BBB,2014B,30980,1613,0.8319386700035087,0.8832575818682858,0.7643765903307888,0.696014828544949,0.8476297968397292,0.698230304197031
6,LightGBM,BBB,2014B,30980,1613,0.8419383284533055,0.8900734499513552,0.7711340206185567,0.7096774193548387,0.8442437923250564,0.7116679759424457
6,LogisticRegression,BBB,2014J,30301,2292,0.7226760477582845,0.7062351824773387,0.6699710863279636,0.6330991412958626,0.7114035087719298,0.6517086988304093
6,RandomForest,BBB,2014J,30301,2292,0.7519675925925926,0.7850289349097246,0.6828125,0.6154929577464788,0.7666666666666667,0.6463541666666667
6,XGBoost,BBB,2014J,30301,2292,0.7389676991959064,0.7801483056801565,0.6868537666174298,0.5931122448979592,0.8157894736842105,0.630985014619883
6,LightGBM,BBB,2014J,30301,2292,0.7630200718810916,0.804515992250544,0.6885496183206107,0.6094594594594595,0.7912280701754386,0.6447459795321637
6,LogisticRegression,CCC,2014B,30657,1936,0.8705614580112062,0.9351935097841653,0.8250934773577067,0.8756613756613757,0.7800471327572663,0.7836887247496739
6,RandomForest,CCC,2014B,30657,1936,0.8923363653274471,0.9449006543112736,0.8514217060472568,0.8684640522875817,0.8350353495679497,0.7960998768955887
6,XGBoost,CCC,2014B,30657,1936,0.8921989244063087,0.946519416425656,0.8534176214934809,0.8585055643879174,0.8483896307934015,0.7899565046878018
6,LightGBM,CCC,2014B,30657,1936,0.9001029622073012,0.9505804891778405,0.8571428571428571,0.8735725938009788,0.8413197172034564,0.8037669475911702
6,LogisticRegression,CCC,2014J,30095,2498,0.826799623981478,0.891389894717271,0.7473118279569892,0.8679750223015165,0.6561024949426838,0.7551448435304552
6,RandomForest,CCC,2014J,30095,2498,0.8685546206763682,0.9154768913023825,0.7876712328767124,0.9039301310043668,0.6979096426163183,0.7947676291899326
6,XGBoost,CCC,2014J,30095,2498,0.8546103790412857,0.9060095649625779,0.7736346516007533,0.8762798634812287,0.6925151719487526,0.7748290145458048
6,LightGBM,CCC,2014J,30095,2498,0.869497656527675,0.9164933117395737,0.7827403482210447,0.8921484037963762,0.6972353337828725,0.7870413122116333
6,LogisticRegression,DDD,2013B,31290,1303,0.8224711322107657,0.8873827062579206,0.7686006825938566,0.8377976190476191,0.7099621689785625,0.7481183393912421
6,RandomForest,DDD,2013B,31290,1303,0.8631765694928665,0.9132845083072281,0.8,0.8550932568149211,0.7515762925598991,0.7767685384368124
6,XGBoost,DDD,2013B,31290,1303,0.8681576539821477,0.9179088359202283,0.7997275204359673,0.8696296296296296,0.7402269861286255,0.7838389832603911
6,LightGBM,DDD,2013B,31290,1303,0.8722968127982593,0.921503591623807,0.8153638814016172,0.8755426917510853,0.7629255989911727,0.7971490740053904
